"categoria_1","categoria_2","categoria_3","categoria_4","anio","componente","emision"
"desechos (ipcc 2006)","incineración e incineración abierta de desechos","incineración e incineración abierta de desechos","incineración e incineración abierta de desechos",1993,"ch4",422.8512288
"desechos (ipcc 2006)","tratamiento y eliminación de aguas residuales","tratamiento y eliminación de aguas residuales domésticas","   tratamiento y eliminación de aguas residuales domésticas",1993,"ch4",4439.46142333791
"desechos (ipcc 2006)","tratamiento y eliminación de aguas residuales","tratamiento y eliminación de aguas residuales industriales","   tratamiento y eliminación de aguas residuales industriales",1993,"ch4",8368.586452296
"bunkers","aviación internacional","aviación internacional","aviación internacional",1993,"ch4",6.4688715
"bunkers","navegación internacional","navegación internacional","navegación internacional",1993,"ch4",0.0703035063758999
"energía","consumo de combustibles fósiles","producción de electricidad","producción de electricidad",1994,"ch4",39.8332116
"energía","consumo de combustibles fósiles","consumo propio","consumo propio",1994,"ch4",25.7312091204
"energía","consumo de combustibles fósiles","hierro y acero","hierro y acero",1994,"ch4",3.765711805527
"energía","consumo de combustibles fósiles","metales no ferrosos","metales no ferrosos",1994,"ch4",0.101577
"energía","consumo de combustibles fósiles","productos químicos","productos químicos",1994,"ch4",9.558906
"energía","consumo de combustibles fósiles","pulpa, papel e impresión","pulpa, papel e impresión",1994,"ch4",1.3992762
"energía","consumo de combustibles fósiles","procesamiento de alimentos, bebidas y tabaco","procesamiento de alimentos, bebidas y tabaco",1994,"ch4",47.3709222
"energía","consumo de combustibles fósiles","otros","otros",1994,"ch4",10.6937712
"energía","consumo de combustibles fósiles","aviación civil","aviación civil",1994,"ch4",3.0741795
"energía","consumo de combustibles fósiles","autotransporte","autotransporte",1994,"ch4",424.334953398692
"energía","consumo de combustibles fósiles","ferrocarril","ferrocarril",1994,"ch4",2.68842
"energía","consumo de combustibles fósiles","navegación","navegación",1994,"ch4",2.63027603305785
"energía","consumo de combustibles fósiles","comercio y sectores institucionales","comercio y sectores institucionales",1994,"ch4",11.9028147
"energía","consumo de combustibles fósiles","residencial","residencial",1994,"ch4",1024.17391398
"energía","consumo de combustibles fósiles","agricultura, pesca y forestal","agricultura, pesca y forestal",1994,"ch4",14.16744
"energía","emisiones fugitivas","minería de carbón","minas subterráneas",1994,"ch4",2363.0715549
"energía","emisiones fugitivas","minería de carbón","minas a cielo abierto (en superficie)",1994,"ch4",46.1738004
"energía","emisiones fugitivas","petróleo","petróleo",1994,"ch4",417.824311695
"energía","emisiones fugitivas","gas natural","gas natural",1994,"ch4",13979.5517590126
"energía","emisiones fugitivas","venteo y combustión en quemadores","venteo y combustión en quemadores",1994,"ch4",29147.1711630776
"procesos industriales","industria química","otros","otros",1994,"ch4",71.52664654884
"agricultura","fermentación entérica","vacas","lecheras",1994,"ch4",3546.53019
"agricultura","fermentación entérica","vacas","no lecheras",1994,"ch4",30017.79291
"agricultura","fermentación entérica","ovejas","ovejas",1994,"ch4",678.044325
"agricultura","fermentación entérica","cabras","cabras",1994,"ch4",1077.22566
"agricultura","fermentación entérica","caballos","caballos",1994,"ch4",986.23257075
"agricultura","fermentación entérica","mulas y asnos","mulas y asnos",1994,"ch4",420.470728860003
"agricultura","fermentación entérica","cerdos","cerdos",1994,"ch4",342.165348
"agricultura","manejo de estiércol","vacas","lecheras",1994,"ch4",23.59875
"agricultura","manejo de estiércol","vacas","no lecheras",1994,"ch4",633.16659
"agricultura","manejo de estiércol","ovejas","ovejas",1994,"ch4",18.8761340042692
"agricultura","manejo de estiércol","cabras","cabras",1994,"ch4",32.1434286792565
"agricultura","manejo de estiércol","caballos","caballos",1994,"ch4",98.7642921679661
"agricultura","manejo de estiércol","mulas y asnos","mulas y asnos",1994,"ch4",41.4654097416772
"agricultura","manejo de estiércol","cerdos","cerdos",1994,"ch4",237.588908902304
"agricultura","manejo de estiércol","aves","aves",1994,"ch4",58.6380315009976
"agricultura","cultivo de arroz","cultivo irrigado","cultivo irrigado",1994,"ch4",166.824
"agricultura","cultivo de arroz","cultivo de temporal","cultivo de temporal",1994,"ch4",80.77608
"agricultura","quemas en campo de residuos agrícolas","quemas en campo de residuos agrícolas","quemas en campo de residuos agrícolas",1994,"ch4",33.2787824796672
"uso del suelo, cambio de uso del suelo y silvicultura","conversion de bosques y pastizales","conversion de bosques y pastizales","conversion de bosques y pastizales",1994,"ch4",819.925843058491
"desechos (ipcc 2006)","eliminación de desechos sólidos","eliminación de desechos sólidos","eliminación de desechos sólidos",1994,"ch4",6381.17769209106
"desechos (ipcc 2006)","tratamiento biológico de los desechos sólidos","tratamiento biológico de los desechos sólidos","tratamiento biológico de los desechos sólidos",1994,"ch4",212.4567816
"desechos (ipcc 2006)","incineración e incineración abierta de desechos","incineración e incineración abierta de desechos","incineración e incineración abierta de desechos",1994,"ch4",426.1376574
"desechos (ipcc 2006)","tratamiento y eliminación de aguas residuales","tratamiento y eliminación de aguas residuales domésticas","   tratamiento y eliminación de aguas residuales domésticas",1994,"ch4",4613.79291160266
"desechos (ipcc 2006)","tratamiento y eliminación de aguas residuales","tratamiento y eliminación de aguas residuales industriales","   tratamiento y eliminación de aguas residuales industriales",1994,"ch4",8424.498808656
"bunkers","aviación internacional","aviación internacional","aviación internacional",1994,"ch4",6.9399855
"bunkers","navegación internacional","navegación internacional","navegación internacional",1994,"ch4",0.219843966942148
"energía","consumo de combustibles fósiles","producción de electricidad","producción de electricidad",1995,"ch4",38.7797655
"energía","consumo de combustibles fósiles","consumo propio","consumo propio",1995,"ch4",23.1469268268
"energía","consumo de combustibles fósiles","hierro y acero","hierro y acero",1995,"ch4",4.2131922748398
"energía","consumo de combustibles fósiles","metales no ferrosos","metales no ferrosos",1995,"ch4",0.096285
"energía","consumo de combustibles fósiles","productos químicos","productos químicos",1995,"ch4",9.4166436
"energía","consumo de combustibles fósiles","pulpa, papel e impresión","pulpa, papel e impresión",1995,"ch4",1.1035374
"energía","consumo de combustibles fósiles","procesamiento de alimentos, bebidas y tabaco","procesamiento de alimentos, bebidas y tabaco",1995,"ch4",54.9583062
"energía","consumo de combustibles fósiles","otros","otros",1995,"ch4",10.9938906
"energía","consumo de combustibles fósiles","aviación civil","aviación civil",1995,"ch4",3.1227042
"energía","consumo de combustibles fósiles","autotransporte","autotransporte",1995,"ch4",405.623659950023
"energía","consumo de combustibles fósiles","ferrocarril","ferrocarril",1995,"ch4",2.371425
"energía","consumo de combustibles fósiles","navegación","navegación",1995,"ch4",2.40782404891304
"energía","consumo de combustibles fósiles","comercio y sectores institucionales","comercio y sectores institucionales",1995,"ch4",11.6403021
"energía","consumo de combustibles fósiles","residencial","residencial",1995,"ch4",1031.78871327
"energía","consumo de combustibles fósiles","agricultura, pesca y forestal","agricultura, pesca y forestal",1995,"ch4",14.58492
"energía","emisiones fugitivas","minería de carbón","minas subterráneas",1995,"ch4",2344.9947003
"energía","emisiones fugitivas","minería de carbón","minas a cielo abierto (en superficie)",1995,"ch4",52.6561308
"energía","emisiones fugitivas","petróleo","petróleo",1995,"ch4",402.529197945
"energía","emisiones fugitivas","gas natural","gas natural",1995,"ch4",13680.5414526895
"energía","emisiones fugitivas","venteo y combustión en quemadores","venteo y combustión en quemadores",1995,"ch4",28675.0736122636
"procesos industriales","industria química","otros","otros",1995,"ch4",76.5724249090668
"agricultura","fermentación entérica","vacas","lecheras",1995,"ch4",3687.50823
"agricultura","fermentación entérica","vacas","no lecheras",1995,"ch4",29506.49016
"agricultura","fermentación entérica","ovejas","ovejas",1995,"ch4",650.45001
"agricultura","fermentación entérica","cabras","cabras",1995,"ch4",1063.966365
"agricultura","fermentación entérica","caballos","caballos",1995,"ch4",948.997917
"agricultura","fermentación entérica","mulas y asnos","mulas y asnos",1995,"ch4",401.298818129998
"agricultura","fermentación entérica","cerdos","cerdos",1995,"ch4",334.390203
"agricultura","manejo de estiércol","vacas","lecheras",1995,"ch4",24.53682
"agricultura","manejo de estiércol","vacas","no lecheras",1995,"ch4",622.38162
"agricultura","manejo de estiércol","ovejas","ovejas",1995,"ch4",18.1079335069109
"agricultura","manejo de estiércol","cabras","cabras",1995,"ch4",31.7477834407558
"agricultura","manejo de estiércol","caballos","caballos",1995,"ch4",95.0355020926785
"agricultura","manejo de estiércol","mulas y asnos","mulas y asnos",1995,"ch4",39.5747403576136
"agricultura","manejo de estiércol","cerdos","cerdos",1995,"ch4",232.190091553017
"agricultura","manejo de estiércol","aves","aves",1995,"ch4",67.0336178185676
"agricultura","cultivo de arroz","cultivo irrigado","cultivo irrigado",1995,"ch4",175.9338
"agricultura","cultivo de arroz","cultivo de temporal","cultivo de temporal",1995,"ch4",61.40736
"agricultura","quemas en campo de residuos agrícolas","quemas en campo de residuos agrícolas","quemas en campo de residuos agrícolas",1995,"ch4",36.400718059776
"uso del suelo, cambio de uso del suelo y silvicultura","conversion de bosques y pastizales","conversion de bosques y pastizales","conversion de bosques y pastizales",1995,"ch4",819.925843058491
"desechos (ipcc 2006)","eliminación de desechos sólidos","eliminación de desechos sólidos","eliminación de desechos sólidos",1995,"ch4",6477.98597436336
"desechos (ipcc 2006)","tratamiento biológico de los desechos sólidos","tratamiento biológico de los desechos sólidos","tratamiento biológico de los desechos sólidos",1995,"ch4",213.8824128
"desechos (ipcc 2006)","incineración e incineración abierta de desechos","incineración e incineración abierta de desechos","incineración e incineración abierta de desechos",1995,"ch4",448.2758553
"desechos (ipcc 2006)","tratamiento y eliminación de aguas residuales","tratamiento y eliminación de aguas residuales domésticas","   tratamiento y eliminación de aguas residuales domésticas",1995,"ch4",4721.20693914034
"desechos (ipcc 2006)","tratamiento y eliminación de aguas residuales","tratamiento y eliminación de aguas residuales industriales","   tratamiento y eliminación de aguas residuales industriales",1995,"ch4",8455.976646516
"bunkers","aviación internacional","aviación internacional","aviación internacional",1995,"ch4",7.0955955
